BINCODE	GO.TERM
1.1.6.2.2.3	GO:0044424
1.1.6.2.2.3	GO:0044434
1.1.6.2.2.3	GO:0044435
1.1.6.2.2.3	GO:0044436
1.1.6.2.2.3	GO:0044444
1.1.6.2.2.3	GO:0044446
1.1.6.2.2.3	GO:0044464
1.1.6.2.2.3	GO:0048037
1.1.6.2.2.3	GO:0048038
1.1.6.2.2.3	GO:0050136
1.1.6.2.2.3	GO:0055035
1.1.6.2.2.3	GO:0055114
1.1.6.2.2.4	GO:0003674
1.1.6.2.2.4	GO:0003824
1.1.6.2.2.4	GO:0003954
1.1.6.2.2.4	GO:0005488
1.1.6.2.2.4	GO:0005575
1.1.6.2.2.4	GO:0008137
1.1.6.2.2.4	GO:0008150
1.1.6.2.2.4	GO:0008152
1.1.6.2.2.4	GO:0009507
1.1.6.2.2.4	GO:0009535
1.1.6.2.2.4	GO:0009536
1.1.6.2.2.4	GO:0009579
1.1.6.2.2.4	GO:0016020
1.1.6.2.2.4	GO:0016491
1.1.6.2.2.4	GO:0016651
1.1.6.2.2.4	GO:0016655
1.1.6.2.2.4	GO:0034357
1.1.6.2.2.4	GO:0042651
1.1.6.2.2.4	GO:0043167
1.1.6.2.2.4	GO:0043169
1.1.6.2.2.4	GO:0043226
1.1.6.2.2.4	GO:0043227
1.1.6.2.2.4	GO:0043229
1.1.6.2.2.4	GO:0043231
1.1.6.2.2.4	GO:0044422
1.1.6.2.2.4	GO:0044424
1.1.6.2.2.4	GO:0044434
1.1.6.2.2.4	GO:0044435
1.1.6.2.2.4	GO:0044436
1.1.6.2.2.4	GO:0044444
1.1.6.2.2.4	GO:0044446
1.1.6.2.2.4	GO:0044464
1.1.6.2.2.4	GO:0046872
1.1.6.2.2.4	GO:0048037
1.1.6.2.2.4	GO:0048038
1.1.6.2.2.4	GO:0050136
1.1.6.2.2.4	GO:0051536
1.1.6.2.2.4	GO:0051539
1.1.6.2.2.4	GO:0051540
1.1.6.2.2.4	GO:0055035
1.1.6.2.2.4	GO:0055114
1.1.6.2.2.5	GO:0003674
1.1.6.2.2.5	GO:0003824
1.1.6.2.2.5	GO:0005488
1.1.6.2.2.5	GO:0005575
1.1.6.2.2.5	GO:0006091
1.1.6.2.2.5	GO:0008150
1.1.6.2.2.5	GO:0008152
1.1.6.2.2.5	GO:0009507
1.1.6.2.2.5	GO:0009535
1.1.6.2.2.5	GO:0009536
1.1.6.2.2.5	GO:0009579
1.1.6.2.2.5	GO:0009767
1.1.6.2.2.5	GO:0009773
1.1.6.2.2.5	GO:0009987
1.1.6.2.2.5	GO:0010257
1.1.6.2.2.5	GO:0010258
1.1.6.2.2.5	GO:0010598
1.1.6.2.2.5	GO:0016020
1.1.6.2.2.5	GO:0016021
1.1.6.2.2.5	GO:0016043
1.1.6.2.2.5	GO:0016491
1.1.6.2.2.5	GO:0016651
1.1.6.2.2.5	GO:0016655
1.1.6.2.2.5	GO:0022607
1.1.6.2.2.5	GO:0022900
1.1.6.2.2.5	GO:0031224
1.1.6.2.2.5	GO:0032991
1.1.6.2.2.5	GO:0034357
1.1.6.2.2.5	GO:0034622
1.1.6.2.2.5	GO:0042651
1.1.6.2.2.5	GO:0043226
1.1.6.2.2.5	GO:0043227
1.1.6.2.2.5	GO:0043229
1.1.6.2.2.5	GO:0043231
1.1.6.2.2.5	GO:0043933
1.1.6.2.2.5	GO:0044237
1.1.6.2.2.5	GO:0044422
1.1.6.2.2.5	GO:0044424
1.1.6.2.2.5	GO:0044425
1.1.6.2.2.5	GO:0044434
1.1.6.2.2.5	GO:0044435
1.1.6.2.2.5	GO:0044436
1.1.6.2.2.5	GO:0044444
1.1.6.2.2.5	GO:0044446
1.1.6.2.2.5	GO:0044464
1.1.6.2.2.5	GO:0048037
1.1.6.2.2.5	GO:0048038
1.1.6.2.2.5	GO:0055035
1.1.6.2.2.5	GO:0055114
1.1.6.2.2.5	GO:0065003
1.1.6.2.2.5	GO:0071840
1.1.6.2.2.5	GO:0098796
1.1.6.2.2.6	GO:0003674
1.1.6.2.2.6	GO:0003824
1.1.6.2.2.6	GO:0005488
1.1.6.2.2.6	GO:0005575
1.1.6.2.2.6	GO:0008150
1.1.6.2.2.6	GO:0008152
1.1.6.2.2.6	GO:0009507
1.1.6.2.2.6	GO:0009535
1.1.6.2.2.6	GO:0009536
1.1.6.2.2.6	GO:0009579
1.1.6.2.2.6	GO:0009987
1.1.6.2.2.6	GO:0010257
1.1.6.2.2.6	GO:0010258
1.1.6.2.2.6	GO:0016020
1.1.6.2.2.6	GO:0016043
1.1.6.2.2.6	GO:0016491
1.1.6.2.2.6	GO:0016651
1.1.6.2.2.6	GO:0016655
1.1.6.2.2.6	GO:0022607
1.1.6.2.2.6	GO:0034357
1.1.6.2.2.6	GO:0034622
1.1.6.2.2.6	GO:0042651
1.1.6.2.2.6	GO:0043226
1.1.6.2.2.6	GO:0043227
1.1.6.2.2.6	GO:0043229
1.1.6.2.2.6	GO:0043231
1.1.6.2.2.6	GO:0043933
1.1.6.2.2.6	GO:0044422
1.1.6.2.2.6	GO:0044424
1.1.6.2.2.6	GO:0044434
1.1.6.2.2.6	GO:0044435
1.1.6.2.2.6	GO:0044436
1.1.6.2.2.6	GO:0044444
1.1.6.2.2.6	GO:0044446
1.1.6.2.2.6	GO:0044464
1.1.6.2.2.6	GO:0048037
1.1.6.2.2.6	GO:0048038
1.1.6.2.2.6	GO:0055035
1.1.6.2.2.6	GO:0055114
1.1.6.2.2.6	GO:0065003
1.1.6.2.2.6	GO:0071840
1.1.6.2.2.7	GO:0002376
1.1.6.2.2.7	GO:0003674
1.1.6.2.2.7	GO:0003824
1.1.6.2.2.7	GO:0005488
1.1.6.2.2.7	GO:0005575
1.1.6.2.2.7	GO:0006950
1.1.6.2.2.7	GO:0006952
1.1.6.2.2.7	GO:0006955
1.1.6.2.2.7	GO:0008150
1.1.6.2.2.7	GO:0008152
1.1.6.2.2.7	GO:0009507
1.1.6.2.2.7	GO:0009526
1.1.6.2.2.7	GO:0009535
1.1.6.2.2.7	GO:0009536
1.1.6.2.2.7	GO:0009579
1.1.6.2.2.7	GO:0009605
1.1.6.2.2.7	GO:0009607
1.1.6.2.2.7	GO:0009620
1.1.6.2.2.7	GO:0009814
1.1.6.2.2.7	GO:0009817
1.1.6.2.2.7	GO:0009941
1.1.6.2.2.7	GO:0009987
1.1.6.2.2.7	GO:0010257
1.1.6.2.2.7	GO:0010258
1.1.6.2.2.7	GO:0010598
1.1.6.2.2.7	GO:0016020
1.1.6.2.2.7	GO:0016043
1.1.6.2.2.7	GO:0016491
1.1.6.2.2.7	GO:0016651
1.1.6.2.2.7	GO:0016655
1.1.6.2.2.7	GO:0022607
1.1.6.2.2.7	GO:0031967
1.1.6.2.2.7	GO:0031975
1.1.6.2.2.7	GO:0032991
1.1.6.2.2.7	GO:0034357
1.1.6.2.2.7	GO:0034622
1.1.6.2.2.7	GO:0042651
1.1.6.2.2.7	GO:0043207
1.1.6.2.2.7	GO:0043226
1.1.6.2.2.7	GO:0043227
1.1.6.2.2.7	GO:0043229
1.1.6.2.2.7	GO:0043231
1.1.6.2.2.7	GO:0043933
1.1.6.2.2.7	GO:0044422
1.1.6.2.2.7	GO:0044424
1.1.6.2.2.7	GO:0044425
1.1.6.2.2.7	GO:0044434
1.1.6.2.2.7	GO:0044435
1.1.6.2.2.7	GO:0044436
1.1.6.2.2.7	GO:0044444
1.1.6.2.2.7	GO:0044446
1.1.6.2.2.7	GO:0044464
1.1.6.2.2.7	GO:0045087
1.1.6.2.2.7	GO:0048037
1.1.6.2.2.7	GO:0048038
1.1.6.2.2.7	GO:0050832
1.1.6.2.2.7	GO:0050896
1.1.6.2.2.7	GO:0051704
1.1.6.2.2.7	GO:0051707
1.1.6.2.2.7	GO:0055035
1.1.6.2.2.7	GO:0055114
1.1.6.2.2.7	GO:0065003
1.1.6.2.2.7	GO:0071840
1.1.6.2.2.7	GO:0098542
1.1.6.2.2.7	GO:0098796
1.1.6.2.2.8	GO:0003674
1.1.6.2.2.8	GO:0003824
1.1.6.2.2.8	GO:0005488
1.1.6.2.2.8	GO:0005575
1.1.6.2.2.8	GO:0005886
1.1.6.2.2.8	GO:0008150
1.1.6.2.2.8	GO:0008152
1.1.6.2.2.8	GO:0009507
1.1.6.2.2.8	GO:0009535
1.1.6.2.2.8	GO:0009536
1.1.6.2.2.8	GO:0009579
1.1.6.2.2.8	GO:0009987
1.1.6.2.2.8	GO:0010257
1.1.6.2.2.8	GO:0010258
1.1.6.2.2.8	GO:0010598
1.1.6.2.2.8	GO:0016020
1.1.6.2.2.8	GO:0016043
1.1.6.2.2.8	GO:0016491
1.1.6.2.2.8	GO:0016651
1.1.6.2.2.8	GO:0016655
1.1.6.2.2.8	GO:0022607
1.1.6.2.2.8	GO:0032991
1.1.6.2.2.8	GO:0034357
1.1.6.2.2.8	GO:0034622
1.1.6.2.2.8	GO:0042651
1.1.6.2.2.8	GO:0043226
1.1.6.2.2.8	GO:0043227
1.1.6.2.2.8	GO:0043229
1.1.6.2.2.8	GO:0043231
1.1.6.2.2.8	GO:0043933
1.1.6.2.2.8	GO:0044422
1.1.6.2.2.8	GO:0044424
1.1.6.2.2.8	GO:0044425
1.1.6.2.2.8	GO:0044434
1.1.6.2.2.8	GO:0044435
1.1.6.2.2.8	GO:0044436
1.1.6.2.2.8	GO:0044444
1.1.6.2.2.8	GO:0044446
1.1.6.2.2.8	GO:0044464
1.1.6.2.2.8	GO:0048037
1.1.6.2.2.8	GO:0048038
1.1.6.2.2.8	GO:0055035
1.1.6.2.2.8	GO:0055114
1.1.6.2.2.8	GO:0065003
1.1.6.2.2.8	GO:0071840
1.1.6.2.2.8	GO:0098796
11.6.2.2	GO:0000988
11.6.2.2	GO:0000989
11.6.2.2	GO:0003674
11.6.2.2	GO:0005575
11.6.2.2	GO:0005634
11.6.2.2	GO:0006139
11.6.2.2	GO:0006351
11.6.2.2	GO:0006355
11.6.2.2	GO:0006725
11.6.2.2	GO:0006807
11.6.2.2	GO:0007165
11.6.2.2	GO:0008150
11.6.2.2	GO:0008152
11.6.2.2	GO:0009058
11.6.2.2	GO:0009059
11.6.2.2	GO:0009740
11.6.2.2	GO:0009755
11.6.2.2	GO:0009889
11.6.2.2	GO:0009987
11.6.2.2	GO:0010468
11.6.2.2	GO:0010476
11.6.2.2	GO:0010556
11.6.2.2	GO:0016070
11.6.2.2	GO:0018130
11.6.2.2	GO:0019219
11.6.2.2	GO:0019222
11.6.2.2	GO:0019438
11.6.2.2	GO:0031323
11.6.2.2	GO:0031326
11.6.2.2	GO:0032774
11.6.2.2	GO:0034641
11.6.2.2	GO:0034645
11.6.2.2	GO:0034654
11.6.2.2	GO:0043170
11.6.2.2	GO:0043226
11.6.2.2	GO:0043227
11.6.2.2	GO:0043229
11.6.2.2	GO:0043231
11.6.2.2	GO:0044237
11.6.2.2	GO:0044238
11.6.2.2	GO:0044249
11.6.2.2	GO:0044260
11.6.2.2	GO:0044271
11.6.2.2	GO:0044424
11.6.2.2	GO:0044464
11.6.2.2	GO:0046483
11.6.2.2	GO:0050789
11.6.2.2	GO:0050794
11.6.2.2	GO:0051171
11.6.2.2	GO:0051252
11.6.2.2	GO:0060255
11.6.2.2	GO:0065007
11.6.2.2	GO:0071704
11.6.2.2	GO:0080090
11.6.2.2	GO:0090304
11.6.2.2	GO:0097659
11.6.2.2	GO:0140110
11.6.2.2	GO:1901360
11.6.2.2	GO:1901362
11.6.2.2	GO:1901576
11.6.2.2	GO:1903506
11.6.2.2	GO:2000112
11.6.2.2	GO:2001141
1.1.6.2.3.1	GO:0005575
1.1.6.2.3.1	GO:0006091
1.1.6.2.3.1	GO:0008150
1.1.6.2.3.1	GO:0008152
1.1.6.2.3.1	GO:0009507
1.1.6.2.3.1	GO:0009534
1.1.6.2.3.1	GO:0009535
1.1.6.2.3.1	GO:0009536
1.1.6.2.3.1	GO:0009579
1.1.6.2.3.1	GO:0009767
1.1.6.2.3.1	GO:0009773
1.1.6.2.3.1	GO:0009987
1.1.6.2.3.1	GO:0010598
1.1.6.2.3.1	GO:0016020
1.1.6.2.3.1	GO:0022900
1.1.6.2.3.1	GO:0031976
1.1.6.2.3.1	GO:0031984
1.1.6.2.3.1	GO:0032991
1.1.6.2.3.1	GO:0034357
1.1.6.2.3.1	GO:0042651
1.1.6.2.3.1	GO:0043226
1.1.6.2.3.1	GO:0043227
1.1.6.2.3.1	GO:0043229
1.1.6.2.3.1	GO:0043231
1.1.6.2.3.1	GO:0044237
1.1.6.2.3.1	GO:0044422
1.1.6.2.3.1	GO:0044424
1.1.6.2.3.1	GO:0044425
1.1.6.2.3.1	GO:0044434
1.1.6.2.3.1	GO:0044435
1.1.6.2.3.1	GO:0044436
1.1.6.2.3.1	GO:0044444
1.1.6.2.3.1	GO:0044446
1.1.6.2.3.1	GO:0044464
1.1.6.2.3.1	GO:0055035
1.1.6.2.3.1	GO:0055114
1.1.6.2.3.1	GO:0098796
1.1.6.2.3.2	GO:0003674
1.1.6.2.3.2	GO:0003824
1.1.6.2.3.2	GO:0005488
1.1.6.2.3.2	GO:0005575
1.1.6.2.3.2	GO:0005975
1.1.6.2.3.2	GO:0006091
1.1.6.2.3.2	GO:0008150
1.1.6.2.3.2	GO:0008152
1.1.6.2.3.2	GO:0009507
1.1.6.2.3.2	GO:0009534
1.1.6.2.3.2	GO:0009535
1.1.6.2.3.2	GO:0009536
1.1.6.2.3.2	GO:0009579
1.1.6.2.3.2	GO:0009767
1.1.6.2.3.2	GO:0009773
1.1.6.2.3.2	GO:0009987
1.1.6.2.3.2	GO:0010598
1.1.6.2.3.2	GO:0016020
1.1.6.2.3.2	GO:0022900
1.1.6.2.3.2	GO:0030246
1.1.6.2.3.2	GO:0031976
1.1.6.2.3.2	GO:0031984
1.1.6.2.3.2	GO:0032991
1.1.6.2.3.2	GO:0034357
1.1.6.2.3.2	GO:0042651
1.1.6.2.3.2	GO:0043226
1.1.6.2.3.2	GO:0043227
1.1.6.2.3.2	GO:0043229
1.1.6.2.3.2	GO:0043231
1.1.6.2.3.2	GO:0044237
1.1.6.2.3.2	GO:0044238
1.1.6.2.3.2	GO:0044422
1.1.6.2.3.2	GO:0044424
1.1.6.2.3.2	GO:0044425
1.1.6.2.3.2	GO:0044434
1.1.6.2.3.2	GO:0044435
1.1.6.2.3.2	GO:0044436
1.1.6.2.3.2	GO:0044444
1.1.6.2.3.2	GO:0044446
1.1.6.2.3.2	GO:0044464
1.1.6.2.3.2	GO:0055035
1.1.6.2.3.2	GO:0055114
1.1.6.2.3.2	GO:0071704
1.1.6.2.3.2	GO:0098796
1.1.6.2.3.3	GO:0003674
1.1.6.2.3.3	GO:0003824
1.1.6.2.3.3	GO:0005488
1.1.6.2.3.3	GO:0005575
1.1.6.2.3.3	GO:0006091
1.1.6.2.3.3	GO:0008150
1.1.6.2.3.3	GO:0008152
1.1.6.2.3.3	GO:0009055
1.1.6.2.3.3	GO:0009507
1.1.6.2.3.3	GO:0009535
1.1.6.2.3.3	GO:0009536
1.1.6.2.3.3	GO:0009579
1.1.6.2.3.3	GO:0009767
1.1.6.2.3.3	GO:0009773
1.1.6.2.3.3	GO:0009987
1.1.6.2.3.3	GO:0010598
1.1.6.2.3.3	GO:0016020
1.1.6.2.3.3	GO:0016491
1.1.6.2.3.3	GO:0022900
1.1.6.2.3.3	GO:0032991
1.1.6.2.3.3	GO:0034357
1.1.6.2.3.3	GO:0042651
1.1.6.2.3.3	GO:0043167
1.1.6.2.3.3	GO:0043169
1.1.6.2.3.3	GO:0043226
1.1.6.2.3.3	GO:0043227
1.1.6.2.3.3	GO:0043229
1.1.6.2.3.3	GO:0043231
1.1.6.2.3.3	GO:0044237
1.1.6.2.3.3	GO:0044422
1.1.6.2.3.3	GO:0044424
1.1.6.2.3.3	GO:0044425
1.1.6.2.3.3	GO:0044434
1.1.6.2.3.3	GO:0044435
1.1.6.2.3.3	GO:0044436
1.1.6.2.3.3	GO:0044444
1.1.6.2.3.3	GO:0044446
1.1.6.2.3.3	GO:0044464
1.1.6.2.3.3	GO:0046872
1.1.6.2.3.3	GO:0048037
1.1.6.2.3.3	GO:0051536
1.1.6.2.3.3	GO:0051537
1.1.6.2.3.3	GO:0051540
1.1.6.2.3.3	GO:0055035
1.1.6.2.3.3	GO:0055114
1.1.6.2.3.3	GO:0098796
1.1.6.2.3.4	GO:0005575
1.1.6.2.3.4	GO:0006091
1.1.6.2.3.4	GO:0008150
1.1.6.2.3.4	GO:0008152
1.1.6.2.3.4	GO:0009507
1.1.6.2.3.4	GO:0009535
1.1.6.2.3.4	GO:0009536
1.1.6.2.3.4	GO:0009579
1.1.6.2.3.4	GO:0009767
1.1.6.2.3.4	GO:0009773
1.1.6.2.3.4	GO:0009987
1.1.6.2.3.4	GO:0010598
1.1.6.2.3.4	GO:0016020
1.1.6.2.3.4	GO:0016021
1.1.6.2.3.4	GO:0022900
1.1.6.2.3.4	GO:0031224
1.1.6.2.3.4	GO:0032991
1.1.6.2.3.4	GO:0034357
1.1.6.2.3.4	GO:0042651
1.1.6.2.3.4	GO:0043226
1.1.6.2.3.4	GO:0043227
1.1.6.2.3.4	GO:0043229
1.1.6.2.3.4	GO:0043231
1.1.6.2.3.4	GO:0044237
1.1.6.2.3.4	GO:0044422
1.1.6.2.3.4	GO:0044424
1.1.6.2.3.4	GO:0044425
1.1.6.2.3.4	GO:0044434
1.1.6.2.3.4	GO:0044435
1.1.6.2.3.4	GO:0044436
1.1.6.2.3.4	GO:0044444
1.1.6.2.3.4	GO:0044446
1.1.6.2.3.4	GO:0044464
1.1.6.2.3.4	GO:0055035
1.1.6.2.3.4	GO:0055114
1.1.6.2.3.4	GO:0098796
1.1.6.2.3.5	GO:0005575
1.1.6.2.3.5	GO:0006950
1.1.6.2.3.5	GO:0006979
1.1.6.2.3.5	GO:0008150
1.1.6.2.3.5	GO:0009507
1.1.6.2.3.5	GO:0009535
1.1.6.2.3.5	GO:0009536
1.1.6.2.3.5	GO:0016020
1.1.6.2.3.5	GO:0016021
1.1.6.2.3.5	GO:0031090
1.1.6.2.3.5	GO:0031224
1.1.6.2.3.5	GO:0031969
1.1.6.2.3.5	GO:0034357
1.1.6.2.3.5	GO:0042170
1.1.6.2.3.5	GO:0042651
1.1.6.2.3.5	GO:0043226
1.1.6.2.3.5	GO:0043227
1.1.6.2.3.5	GO:0043229
1.1.6.2.3.5	GO:0043231
1.1.6.2.3.5	GO:0044422
1.1.6.2.3.5	GO:0044424
1.1.6.2.3.5	GO:0044425
1.1.6.2.3.5	GO:0044434
1.1.6.2.3.5	GO:0044435
1.1.6.2.3.5	GO:0044436
1.1.6.2.3.5	GO:0044444
1.1.6.2.3.5	GO:0044446
1.1.6.2.3.5	GO:0044464
1.1.6.2.3.5	GO:0050896
1.1.6.2.3.5	GO:0055035
11.6.2.3	GO:0000151
11.6.2.3	GO:0003674
11.6.2.3	GO:0005488
11.6.2.3	GO:0005515
11.6.2.3	GO:0005575
11.6.2.3	GO:0005634
11.6.2.3	GO:0006464
11.6.2.3	GO:0006807
11.6.2.3	GO:0007165
11.6.2.3	GO:0008150
11.6.2.3	GO:0008152
11.6.2.3	GO:0009740
11.6.2.3	GO:0009755
11.6.2.3	GO:0009987
11.6.2.3	GO:0010476
11.6.2.3	GO:0016567
11.6.2.3	GO:0019005
11.6.2.3	GO:0019538
11.6.2.3	GO:0031461
11.6.2.3	GO:0032446
11.6.2.3	GO:0032991
11.6.2.3	GO:0036211
11.6.2.3	GO:0043170
11.6.2.3	GO:0043226
11.6.2.3	GO:0043227
11.6.2.3	GO:0043229
11.6.2.3	GO:0043231
11.6.2.3	GO:0043412
11.6.2.3	GO:0044237
11.6.2.3	GO:0044238
11.6.2.3	GO:0044260
11.6.2.3	GO:0044267
11.6.2.3	GO:0044424
11.6.2.3	GO:0044464
11.6.2.3	GO:0050789
11.6.2.3	GO:0050794
11.6.2.3	GO:0065007
11.6.2.3	GO:0070647
11.6.2.3	GO:0071704
11.6.2.3	GO:1901564
11.6.2.3	GO:1902494
11.6.2.3	GO:1990234
1.1.6.2.4.1	GO:0003674
1.1.6.2.4.1	GO:0005488
1.1.6.2.4.1	GO:0005509
1.1.6.2.4.1	GO:0005575
1.1.6.2.4.1	GO:0008150
1.1.6.2.4.1	GO:0008152
1.1.6.2.4.1	GO:0009507
1.1.6.2.4.1	GO:0009521
1.1.6.2.4.1	GO:0009523
1.1.6.2.4.1	GO:0009536
1.1.6.2.4.1	GO:0009543
1.1.6.2.4.1	GO:0009579
1.1.6.2.4.1	GO:0009654
1.1.6.2.4.1	GO:0009987
1.1.6.2.4.1	GO:0015979
1.1.6.2.4.1	GO:0019898
1.1.6.2.4.1	GO:0031977
1.1.6.2.4.1	GO:0031978
1.1.6.2.4.1	GO:0032991
1.1.6.2.4.1	GO:0043167
1.1.6.2.4.1	GO:0043169
1.1.6.2.4.1	GO:0043226
1.1.6.2.4.1	GO:0043227
1.1.6.2.4.1	GO:0043229
1.1.6.2.4.1	GO:0043231
1.1.6.2.4.1	GO:0044237
1.1.6.2.4.1	GO:0044422
1.1.6.2.4.1	GO:0044424
1.1.6.2.4.1	GO:0044425
1.1.6.2.4.1	GO:0044434
1.1.6.2.4.1	GO:0044435
1.1.6.2.4.1	GO:0044436
1.1.6.2.4.1	GO:0044444
1.1.6.2.4.1	GO:0044446
1.1.6.2.4.1	GO:0044464
1.1.6.2.4.1	GO:0046872
1.1.6.2.4.1	GO:0098796
1.1.6.2.4.1	GO:1902494
1.1.6.2.4.1	GO:1990204
1.1.6.2.4.2	GO:0003674
1.1.6.2.4.2	GO:0003824
1.1.6.2.4.2	GO:0005488
1.1.6.2.4.2	GO:0005509
1.1.6.2.4.2	GO:0005575
1.1.6.2.4.2	GO:0006091
1.1.6.2.4.2	GO:0008150
1.1.6.2.4.2	GO:0008152
1.1.6.2.4.2	GO:0009055
1.1.6.2.4.2	GO:0009344
1.1.6.2.4.2	GO:0009507
1.1.6.2.4.2	GO:0009521
1.1.6.2.4.2	GO:0009523
1.1.6.2.4.2	GO:0009534
1.1.6.2.4.2	GO:0009535
1.1.6.2.4.2	GO:0009536
1.1.6.2.4.2	GO:0009543
1.1.6.2.4.2	GO:0009579
1.1.6.2.4.2	GO:0009654
1.1.6.2.4.2	GO:0009767
1.1.6.2.4.2	GO:0009987
1.1.6.2.4.2	GO:0015979
1.1.6.2.4.2	GO:0016020
1.1.6.2.4.2	GO:0016491
1.1.6.2.4.2	GO:0019898
1.1.6.2.4.2	GO:0022900
1.1.6.2.4.2	GO:0031976
1.1.6.2.4.2	GO:0031977
1.1.6.2.4.2	GO:0031978
1.1.6.2.4.2	GO:0031984
1.1.6.2.4.2	GO:0032991
1.1.6.2.4.2	GO:0034357
1.1.6.2.4.2	GO:0042651
1.1.6.2.4.2	GO:0043167
1.1.6.2.4.2	GO:0043169
1.1.6.2.4.2	GO:0043226
1.1.6.2.4.2	GO:0043227
1.1.6.2.4.2	GO:0043229
1.1.6.2.4.2	GO:0043231
1.1.6.2.4.2	GO:0044237
1.1.6.2.4.2	GO:0044422
1.1.6.2.4.2	GO:0044424
1.1.6.2.4.2	GO:0044425
1.1.6.2.4.2	GO:0044434
1.1.6.2.4.2	GO:0044435
1.1.6.2.4.2	GO:0044436
1.1.6.2.4.2	GO:0044444
1.1.6.2.4.2	GO:0044446
1.1.6.2.4.2	GO:0044464
1.1.6.2.4.2	GO:0045156
1.1.6.2.4.2	GO:0046872
1.1.6.2.4.2	GO:0055035
1.1.6.2.4.2	GO:0055114
1.1.6.2.4.2	GO:0098796
1.1.6.2.4.2	GO:1902494
1.1.6.2.4.2	GO:1990204
1.1.6.2.4.3	GO:0003674
1.1.6.2.4.3	GO:0003824
1.1.6.2.4.3	GO:0005488
1.1.6.2.4.3	GO:0005509
1.1.6.2.4.3	GO:0005575
1.1.6.2.4.3	GO:0006091
1.1.6.2.4.3	GO:0008150
1.1.6.2.4.3	GO:0008152
1.1.6.2.4.3	GO:0009055
1.1.6.2.4.3	GO:0009344
1.1.6.2.4.3	GO:0009507
1.1.6.2.4.3	GO:0009521
1.1.6.2.4.3	GO:0009523
1.1.6.2.4.3	GO:0009534
1.1.6.2.4.3	GO:0009535
1.1.6.2.4.3	GO:0009536
1.1.6.2.4.3	GO:0009579
1.1.6.2.4.3	GO:0009654
1.1.6.2.4.3	GO:0009767
1.1.6.2.4.3	GO:0009987
1.1.6.2.4.3	GO:0015979
1.1.6.2.4.3	GO:0016020
1.1.6.2.4.3	GO:0016491
1.1.6.2.4.3	GO:0019684
1.1.6.2.4.3	GO:0019898
1.1.6.2.4.3	GO:0022900
1.1.6.2.4.3	GO:0031976
1.1.6.2.4.3	GO:0031984
1.1.6.2.4.3	GO:0032991
1.1.6.2.4.3	GO:0034357
1.1.6.2.4.3	GO:0042651
1.1.6.2.4.3	GO:0043167
1.1.6.2.4.3	GO:0043169
1.1.6.2.4.3	GO:0043226
1.1.6.2.4.3	GO:0043227
1.1.6.2.4.3	GO:0043229
1.1.6.2.4.3	GO:0043231
1.1.6.2.4.3	GO:0044237
1.1.6.2.4.3	GO:0044422
1.1.6.2.4.3	GO:0044424
1.1.6.2.4.3	GO:0044425
1.1.6.2.4.3	GO:0044434
1.1.6.2.4.3	GO:0044435
1.1.6.2.4.3	GO:0044436
1.1.6.2.4.3	GO:0044444
1.1.6.2.4.3	GO:0044446
1.1.6.2.4.3	GO:0044464
1.1.6.2.4.3	GO:0045156
1.1.6.2.4.3	GO:0046872
1.1.6.2.4.3	GO:0055035
1.1.6.2.4.3	GO:0055114
1.1.6.2.4.3	GO:0098796
1.1.6.2.4.3	GO:1902494
1.1.6.2.4.3	GO:1990204
1.1.6.2.4.4	GO:0000413
1.1.6.2.4.4	GO:0003674
1.1.6.2.4.4	GO:0003755
1.1.6.2.4.4	GO:0003824
1.1.6.2.4.4	GO:0005488
1.1.6.2.4.4	GO:0005515
1.1.6.2.4.4	GO:0005527
1.1.6.2.4.4	GO:0005528
1.1.6.2.4.4	GO:0005575
1.1.6.2.4.4	GO:0006457
1.1.6.2.4.4	GO:0006464
1.1.6.2.4.4	GO:0006807
1.1.6.2.4.4	GO:0008144
1.1.6.2.4.4	GO:0008150
1.1.6.2.4.4	GO:0008152
1.1.6.2.4.4	GO:0009507
1.1.6.2.4.4	GO:0009535
1.1.6.2.4.4	GO:0009536
1.1.6.2.4.4	GO:0009543
1.1.6.2.4.4	GO:0009579
1.1.6.2.4.4	GO:0009987
1.1.6.2.4.4	GO:0016020
1.1.6.2.4.4	GO:0016853
1.1.6.2.4.4	GO:0016859
1.1.6.2.4.4	GO:0018193
1.1.6.2.4.4	GO:0018208
1.1.6.2.4.4	GO:0019538
1.1.6.2.4.4	GO:0031977
1.1.6.2.4.4	GO:0031978
1.1.6.2.4.4	GO:0034357
1.1.6.2.4.4	GO:0036211
1.1.6.2.4.4	GO:0042651
1.1.6.2.4.4	GO:0043170
1.1.6.2.4.4	GO:0043226
1.1.6.2.4.4	GO:0043227
1.1.6.2.4.4	GO:0043229
1.1.6.2.4.4	GO:0043231
1.1.6.2.4.4	GO:0043412
1.1.6.2.4.4	GO:0044237
1.1.6.2.4.4	GO:0044238
1.1.6.2.4.4	GO:0044260
1.1.6.2.4.4	GO:0044267
1.1.6.2.4.4	GO:0044422
1.1.6.2.4.4	GO:0044424
1.1.6.2.4.4	GO:0044434
1.1.6.2.4.4	GO:0044435
1.1.6.2.4.4	GO:0044436
1.1.6.2.4.4	GO:0044444
1.1.6.2.4.4	GO:0044446
1.1.6.2.4.4	GO:0044464
1.1.6.2.4.4	GO:0055035
1.1.6.2.4.4	GO:0061077
1.1.6.2.4.4	GO:0071704
1.1.6.2.4.4	GO:0097159
